index,time,measured_power_util
1244,373800000000,0.739
1245,374100000000,0.738
1246,374400000000,0.739
1247,374700000000,0.737
1248,375000000000,0.733
1249,375300000000,0.731
1250,375600000000,0.731
1251,375900000000,0.73
1252,376200000000,0.733
1253,376500000000,0.734
1254,376800000000,0.734
1255,377100000000,0.731
1256,377400000000,0.73
1257,377700000000,0.728
1258,378000000000,0.727
1259,378300000000,0.727
1260,378600000000,0.725
1261,378900000000,0.728
1262,379200000000,0.73
1263,379500000000,0.726
1264,379800000000,0.727
1265,380100000000,0.727
1266,380400000000,0.726
1267,380700000000,0.725
1268,381000000000,0.726
1269,381300000000,0.725
1270,381600000000,0.723
1271,381900000000,0.721
1272,382200000000,0.722
1273,382500000000,0.721
1274,382800000000,0.725
1275,383100000000,0.728
1276,383400000000,0.737
1277,383700000000,0.748
1278,384000000000,0.755
1279,384300000000,0.755
1280,384600000000,0.755
1281,384900000000,0.756
1282,385200000000,0.757
1283,385500000000,0.754
1284,385800000000,0.75
1285,386100000000,0.747
1286,386400000000,0.745
1287,386700000000,0.745
1288,387000000000,0.745
1289,387300000000,0.746
1290,387600000000,0.745
1291,387900000000,0.741
1292,388200000000,0.743
1293,388500000000,0.746
1294,388800000000,0.746
1295,389100000000,0.749
1296,389400000000,0.752
1297,389700000000,0.753
1298,390000000000,0.752
1299,390300000000,0.751
1300,390600000000,0.748
1301,390900000000,0.749
1302,391200000000,0.748
1303,391500000000,0.746
1304,391800000000,0.747
1305,392100000000,0.752
1306,392400000000,0.755
1307,392700000000,0.757
1308,393000000000,0.757
1309,393300000000,0.756
1310,393600000000,0.756
1311,393900000000,0.754
1312,394200000000,0.752
1313,394500000000,0.754
1314,394800000000,0.754
1315,395100000000,0.754
1316,395400000000,0.758
1317,395700000000,0.761
1318,396000000000,0.757
1319,396300000000,0.753
1320,396600000000,0.748
1321,396900000000,0.748
1322,397200000000,0.746
1323,397500000000,0.745
1324,397800000000,0.746
1325,398100000000,0.748
1326,398400000000,0.748
1327,398700000000,0.749
1328,399000000000,0.747
1329,399300000000,0.743
1330,399600000000,0.73
1331,399900000000,0.738
1332,400200000000,0.746
1333,400500000000,0.751
1334,400800000000,0.751
1335,401100000000,0.751
1336,401400000000,0.75
1337,401700000000,0.749
1338,402000000000,0.748
1339,402300000000,0.75
1340,402600000000,0.75
1341,402900000000,0.748
1342,403200000000,0.747
1343,403500000000,0.748
1344,403800000000,0.743
1345,404100000000,0.734
1346,404400000000,0.728
1347,404700000000,0.732
1348,405000000000,0.73
1349,405300000000,0.733
1350,405600000000,0.738
1351,405900000000,0.743
1352,406200000000,0.742
1353,406500000000,0.734
1354,406800000000,0.729
1355,407100000000,0.727
1356,407400000000,0.728
1357,407700000000,0.729
1358,408000000000,0.731
1359,408300000000,0.733
1360,408600000000,0.731
1361,408900000000,0.727
1362,409200000000,0.727
1363,409500000000,0.731
1364,409800000000,0.736
1365,410100000000,0.732
1366,410400000000,0.73
1367,410700000000,0.728
1368,411000000000,0.73
1369,411300000000,0.734
1370,411600000000,0.736
1371,411900000000,0.736
1372,412200000000,0.735
1373,412500000000,0.733
1374,412800000000,0.731
1375,413100000000,0.732
1376,413400000000,0.737
1377,413700000000,0.734
1378,414000000000,0.723
1379,414300000000,0.692
1380,414600000000,0.665
1381,414900000000,0.661
1382,415200000000,0.677
1383,415500000000,0.674
1384,415800000000,0.67
1385,416100000000,0.662
1386,416400000000,0.65
1387,416700000000,0.653
1388,417000000000,0.654
1389,417300000000,0.654
1390,417600000000,0.653
1391,417900000000,0.648
1392,418200000000,0.651
1393,418500000000,0.651
1394,418800000000,0.656
1395,419100000000,0.659
1396,419400000000,0.656
1397,419700000000,0.651
1398,420000000000,0.662
1399,420300000000,0.661
1400,420600000000,0.66
1401,420900000000,0.665
1402,421200000000,0.676
1403,421500000000,0.68
1404,421800000000,0.678
1405,422100000000,0.68
1406,422400000000,0.684
1407,422700000000,0.686
1408,423000000000,0.681
1409,423300000000,0.677
1410,423600000000,0.674
1411,423900000000,0.676
1412,424200000000,0.671
1413,424500000000,0.672
1414,424800000000,0.675
1415,425100000000,0.686
1416,425400000000,0.691
1417,425700000000,0.699
1418,426000000000,0.697
1419,426300000000,0.693
1420,426600000000,0.686
1421,426900000000,0.686
1422,427200000000,0.696
1423,427500000000,0.709
1424,427800000000,0.723
1425,428100000000,0.717
1426,428400000000,0.702
1427,428700000000,0.703
1428,429000000000,0.713
1429,429300000000,0.708
1430,429600000000,0.7
1431,429900000000,0.697
1432,430200000000,0.699
1433,430500000000,0.704
1434,430800000000,0.702
1435,431100000000,0.701
1436,431400000000,0.708
1437,431700000000,0.709
1438,432000000000,0.703
1439,432300000000,0.704
1440,432600000000,0.701
1441,432900000000,0.692
1442,433200000000,0.693
1443,433500000000,0.694
1444,433800000000,0.686
1445,434100000000,0.693
1446,434400000000,0.697
1447,434700000000,0.695
1448,435000000000,0.696
1449,435300000000,0.69
1450,435600000000,0.693
1451,435900000000,0.7
1452,436200000000,0.706
1453,436500000000,0.704
1454,436800000000,0.707
1455,437100000000,0.707
1456,437400000000,0.707
1457,437700000000,0.699
1458,438000000000,0.687
1459,438300000000,0.686
1460,438600000000,0.693
1461,438900000000,0.693
1462,439200000000,0.692
1463,439500000000,0.694
1464,439800000000,0.694
1465,440100000000,0.692
1466,440400000000,0.686
1467,440700000000,0.689
1468,441000000000,0.685
1469,441300000000,0.685
1470,441600000000,0.685
1471,441900000000,0.684
1472,442200000000,0.685
1473,442500000000,0.696
1474,442800000000,0.692
1475,443100000000,0.691
1476,443400000000,0.687
1477,443700000000,0.694
1478,444000000000,0.695
1479,444300000000,0.7
1480,444600000000,0.699
1481,444900000000,0.7
1482,445200000000,0.701
1483,445500000000,0.709
1484,445800000000,0.711
1485,446100000000,0.714
1486,446400000000,0.722
1487,446700000000,0.73
1488,447000000000,0.734
1489,447300000000,0.736
1490,447600000000,0.732
1491,447900000000,0.738
1492,448200000000,0.742
1493,448500000000,0.737
1494,448800000000,0.731
1495,449100000000,0.726
1496,449400000000,0.718
1497,449700000000,0.722
1498,450000000000,0.725
1499,450300000000,0.73
1500,450600000000,0.735
1501,450900000000,0.739
1502,451200000000,0.738
1503,451500000000,0.736
1504,451800000000,0.732
1505,452100000000,0.73
1506,452400000000,0.728
1507,452700000000,0.731
1508,453000000000,0.733
1509,453300000000,0.731
1510,453600000000,0.734
1511,453900000000,0.733
1512,454200000000,0.737
1513,454500000000,0.739
1514,454800000000,0.741
1515,455100000000,0.743
1516,455400000000,0.74
1517,455700000000,0.732
1518,456000000000,0.737
1519,456300000000,0.747
1520,456600000000,0.754
1521,456900000000,0.758
1522,457200000000,0.756
1523,457500000000,0.754
1524,457800000000,0.756
1525,458100000000,0.755
1526,458400000000,0.748
1527,458700000000,0.741
1528,459000000000,0.737
1529,459300000000,0.732
1530,459600000000,0.727
1531,459900000000,0.725
1532,460200000000,0.729
1533,460500000000,0.72
1534,460800000000,0.722
1535,461100000000,0.737
1536,461400000000,0.748
1537,461700000000,0.751
1538,462000000000,0.748
1539,462300000000,0.738
1540,462600000000,0.731
1541,462900000000,0.728
1542,463200000000,0.735
1543,463500000000,0.743
1544,463800000000,0.745
1545,464100000000,0.744
1546,464400000000,0.74
1547,464700000000,0.745
1548,465000000000,0.749
1549,465300000000,0.747
1550,465600000000,0.743
1551,465900000000,0.744
1552,466200000000,0.747
1553,466500000000,0.747
1554,466800000000,0.741
1555,467100000000,0.74
1556,467400000000,0.74
1557,467700000000,0.739
1558,468000000000,0.743
1559,468300000000,0.745
1560,468600000000,0.743
1561,468900000000,0.74
1562,469200000000,0.733
1563,469500000000,0.735
1564,469800000000,0.74
1565,470100000000,0.745
1566,470400000000,0.748
1567,470700000000,0.751
1568,471000000000,0.754
1569,471300000000,0.756
1570,471600000000,0.753
1571,471900000000,0.748
1572,472200000000,0.742
1573,472500000000,0.742
1574,472800000000,0.744
1575,473100000000,0.743
1576,473400000000,0.738
1577,473700000000,0.742
1578,474000000000,0.745
1579,474300000000,0.744
1580,474600000000,0.742
1581,474900000000,0.745
1582,475200000000,0.746
1583,475500000000,0.747
1584,475800000000,0.747
1585,476100000000,0.75
1586,476400000000,0.752
1587,476700000000,0.751
1588,477000000000,0.75
1589,477300000000,0.749
1590,477600000000,0.746
1591,477900000000,0.742
1592,478200000000,0.738
1593,478500000000,0.74
1594,478800000000,0.742
1595,479100000000,0.743
1596,479400000000,0.742
1597,479700000000,0.746
1598,480000000000,0.75
1599,480300000000,0.748
1600,480600000000,0.747
1601,480900000000,0.746
1602,481200000000,0.746
1603,481500000000,0.745
1604,481800000000,0.751
1605,482100000000,0.753
1606,482400000000,0.751
1607,482700000000,0.747
1608,483000000000,0.746
1609,483300000000,0.748
1610,483600000000,0.747
1611,483900000000,0.744
1612,484200000000,0.741
1613,484500000000,0.744
1614,484800000000,0.748
1615,485100000000,0.747
1616,485400000000,0.743
1617,485700000000,0.737
1618,486000000000,0.736
1619,486300000000,0.736
1620,486600000000,0.726
1621,486900000000,0.734
1622,487200000000,0.74
1623,487500000000,0.735
1624,487800000000,0.72
1625,488100000000,0.711
1626,488400000000,0.713
1627,488700000000,0.714
1628,489000000000,0.724
1629,489300000000,0.736
1630,489600000000,0.739
1631,489900000000,0.735
1632,490200000000,0.711
1633,490500000000,0.717
1634,490800000000,0.731
1635,491100000000,0.728
1636,491400000000,0.727
1637,491700000000,0.729
1638,492000000000,0.74
1639,492300000000,0.749
1640,492600000000,0.748
1641,492900000000,0.747
1642,493200000000,0.745
1643,493500000000,0.738
1644,493800000000,0.729
1645,494100000000,0.733
1646,494400000000,0.738
1647,494700000000,0.741
1648,495000000000,0.742
1649,495300000000,0.74
1650,495600000000,0.742
1651,495900000000,0.744
1652,496200000000,0.745
1653,496500000000,0.75
1654,496800000000,0.75
1655,497100000000,0.748
1656,497400000000,0.742
1657,497700000000,0.737
1658,498000000000,0.737
1659,498300000000,0.735
1660,498600000000,0.718
1661,498900000000,0.698
1662,499200000000,0.682
1663,499500000000,0.672
1664,499800000000,0.665
1665,500100000000,0.669
1666,500400000000,0.672
1667,500700000000,0.678
1668,501000000000,0.679
1669,501300000000,0.676
1670,501600000000,0.669
1671,501900000000,0.67
1672,502200000000,0.664
1673,502500000000,0.672
1674,502800000000,0.679
1675,503100000000,0.681
1676,503400000000,0.686
1677,503700000000,0.683
1678,504000000000,0.678
1679,504300000000,0.68
1680,504600000000,0.684
1681,504900000000,0.693
1682,505200000000,0.688
1683,505500000000,0.694
1684,505800000000,0.704
1685,506100000000,0.723
1686,506400000000,0.73
1687,506700000000,0.733
1688,507000000000,0.74
1689,507300000000,0.737
1690,507600000000,0.733
1691,507900000000,0.723
1692,508200000000,0.719
1693,508500000000,0.72
1694,508800000000,0.717
1695,509100000000,0.728
1696,509400000000,0.724
1697,509700000000,0.726
1698,510000000000,0.734
1699,510300000000,0.736
1700,510600000000,0.732
1701,510900000000,0.728
1702,511200000000,0.725
1703,511500000000,0.721
1704,511800000000,0.718
1705,512100000000,0.717
1706,512400000000,0.712
1707,512700000000,0.707
1708,513000000000,0.705
1709,513300000000,0.703
1710,513600000000,0.707
1711,513900000000,0.713
1712,514200000000,0.715
1713,514500000000,0.712
1714,514800000000,0.71
1715,515100000000,0.709
1716,515400000000,0.709
1717,515700000000,0.713
1718,516000000000,0.715
1719,516300000000,0.721
1720,516600000000,0.724
1721,516900000000,0.727
1722,517200000000,0.731
1723,517500000000,0.736
1724,517800000000,0.743
1725,518100000000,0.75
1726,518400000000,0.753
1727,518700000000,0.755
1728,519000000000,0.75
1729,519300000000,0.74
1730,519600000000,0.742
1731,519900000000,0.745
1732,520200000000,0.745
1733,520500000000,0.742
1734,520800000000,0.735
1735,521100000000,0.734
1736,521400000000,0.732
1737,521700000000,0.736
1738,522000000000,0.725
1739,522300000000,0.713
1740,522600000000,0.715
1741,522900000000,0.724
1742,523200000000,0.728
1743,523500000000,0.733
1744,523800000000,0.734
1745,524100000000,0.735
1746,524400000000,0.732
1747,524700000000,0.727
1748,525000000000,0.726
1749,525300000000,0.727
1750,525600000000,0.724
1751,525900000000,0.724
1752,526200000000,0.722
1753,526500000000,0.721
1754,526800000000,0.723
1755,527100000000,0.719
1756,527400000000,0.718
1757,527700000000,0.718
1758,528000000000,0.721
1759,528300000000,0.727
1760,528600000000,0.73
1761,528900000000,0.73
1762,529200000000,0.73
1763,529500000000,0.727
1764,529800000000,0.731
1765,530100000000,0.743
1766,530400000000,0.744
1767,530700000000,0.742
1768,531000000000,0.74
1769,531300000000,0.738
1770,531600000000,0.736
1771,531900000000,0.734
1772,532200000000,0.733
1773,532500000000,0.741
1774,532800000000,0.748
1775,533100000000,0.751
1776,533400000000,0.747
1777,533700000000,0.742
1778,534000000000,0.739
1779,534300000000,0.748
1780,534600000000,0.752
1781,534900000000,0.758
1782,535200000000,0.761
1783,535500000000,0.763
1784,535800000000,0.764
1785,536100000000,0.763
1786,536400000000,0.761
1787,536700000000,0.759
1788,537000000000,0.762
1789,537300000000,0.77
1790,537600000000,0.77
1791,537900000000,0.768
1792,538200000000,0.768
1793,538500000000,0.768
1794,538800000000,0.769
1795,539100000000,0.768
1796,539400000000,0.764
1797,539700000000,0.763
1798,540000000000,0.762
1799,540300000000,0.763
1800,540600000000,0.765
1801,540900000000,0.769
1802,541200000000,0.765
1803,541500000000,0.761
1804,541800000000,0.763
1805,542100000000,0.769
1806,542400000000,0.773
1807,542700000000,0.771
1808,543000000000,0.771
1809,543300000000,0.771
1810,543600000000,0.772
1811,543900000000,0.772
1812,544200000000,0.768
1813,544500000000,0.765
1814,544800000000,0.763
1815,545100000000,0.761
1816,545400000000,0.76
1817,545700000000,0.751
1818,546000000000,0.739
1819,546300000000,0.728
1820,546600000000,0.722
1821,546900000000,0.722
1822,547200000000,0.724
1823,547500000000,0.73
1824,547800000000,0.729
1825,548100000000,0.726
1826,548400000000,0.723
1827,548700000000,0.72
1828,549000000000,0.723
1829,549300000000,0.723
1830,549600000000,0.72
1831,549900000000,0.72
1832,550200000000,0.718
1833,550500000000,0.722
1834,550800000000,0.721
1835,551100000000,0.708
1836,551400000000,0.7
1837,551700000000,0.691
1838,552000000000,0.688
1839,552300000000,0.688
1840,552600000000,0.687
1841,552900000000,0.7
1842,553200000000,0.723
1843,553500000000,0.742
1844,553800000000,0.75
1845,554100000000,0.751
1846,554400000000,0.748
1847,554700000000,0.747
1848,555000000000,0.749
1849,555300000000,0.748
1850,555600000000,0.748
1851,555900000000,0.747
1852,556200000000,0.75
1853,556500000000,0.753
1854,556800000000,0.753
1855,557100000000,0.754
1856,557400000000,0.755
1857,557700000000,0.753
1858,558000000000,0.751
1859,558300000000,0.748
1860,558600000000,0.749
1861,558900000000,0.749
1862,559200000000,0.748
1863,559500000000,0.752
1864,559800000000,0.754
1865,560100000000,0.754
1866,560400000000,0.755
1867,560700000000,0.757
1868,561000000000,0.755
1869,561300000000,0.753
1870,561600000000,0.753
1871,561900000000,0.756
1872,562200000000,0.754
1873,562500000000,0.754
1874,562800000000,0.752
1875,563100000000,0.747
1876,563400000000,0.745
1877,563700000000,0.749
1878,564000000000,0.753
1879,564300000000,0.756
1880,564600000000,0.759
1881,564900000000,0.762
1882,565200000000,0.761
1883,565500000000,0.761
1884,565800000000,0.76
1885,566100000000,0.762
1886,566400000000,0.763
1887,566700000000,0.763
1888,567000000000,0.76
1889,567300000000,0.758
1890,567600000000,0.755
1891,567900000000,0.754
1892,568200000000,0.757
1893,568500000000,0.756
1894,568800000000,0.754
1895,569100000000,0.754
1896,569400000000,0.756
1897,569700000000,0.756
1898,570000000000,0.753
1899,570300000000,0.753
1900,570600000000,0.753
1901,570900000000,0.753
1902,571200000000,0.752
1903,571500000000,0.753
1904,571800000000,0.75
1905,572100000000,0.747
1906,572400000000,0.745
1907,572700000000,0.743
1908,573000000000,0.74
1909,573300000000,0.731
1910,573600000000,0.737
1911,573900000000,0.744
1912,574200000000,0.747
1913,574500000000,0.748
1914,574800000000,0.746
1915,575100000000,0.743
1916,575400000000,0.743
1917,575700000000,0.743
1918,576000000000,0.742
1919,576300000000,0.741
1920,576600000000,0.741
1921,576900000000,0.741
1922,577200000000,0.74
1923,577500000000,0.74
1924,577800000000,0.742
1925,578100000000,0.743
1926,578400000000,0.732
1927,578700000000,0.733
1928,579000000000,0.732
1929,579300000000,0.737
1930,579600000000,0.741
1931,579900000000,0.747
1932,580200000000,0.75
1933,580500000000,0.742
1934,580800000000,0.735
1935,581100000000,0.736
1936,581400000000,0.735
1937,581700000000,0.734
1938,582000000000,0.733
1939,582300000000,0.73
1940,582600000000,0.725
1941,582900000000,0.731
1942,583200000000,0.74
1943,583500000000,0.746
1944,583800000000,0.747
